world_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
2080.599909,6,0.4033252131553922,0.5225255691340721,0.8250351035002734,2080.599909-0,,,,,,,,,,,,,,,
2080.60074,6,0.9454112697706701,0.6216187583154447,0.8757521110332362,2080.625108-0 2080.576372-1,,,,,,,,,,,,,,,
2080.601572,6,0.40751197342904677,0.5278202303296029,0.8093212383759396,2080.601572-1,,,,,,,,,,,,,,,
2080.608308,7,0.5131321487764161,0.5182193304568722,0.8467360474394514,2080.608308-0,,,,,,,,,,,,,,,
2080.60914,7,0.9454112697706701,0.5670494399557848,0.8825139634542252,2080.625108-0 2080.593172-1,,,,,,,,,,,,,,,
2080.616708,7,0.42299015431234666,0.5161049877858159,0.8469759100501011,2080.616708-0,,,,,,,,,,,,,,,
2080.6175405000004,7,0.9454112697706701,0.5055744828291677,0.8787897602455592,2080.625108-0 2080.609973-1,,,,,,,,,,,,,,,
2080.6217404999998,7,0.814957924781486,0.49508109249707033,0.8777746129685777,2080.625108-0 2080.618373-1,,,,,,,,,,,,,,,
2080.626773,7,0.4453749656102852,0.4952406920423896,0.8967366118786866,2080.626773-1,,,,,,,,,,,,,,,
2080.635173,7,0.4042028946786597,0.4894095966861398,0.9039687781310763,2080.635173-1,,,,,,,,,,,,,,,
2080.642741,8,0.8783898339285561,0.4658238442236793,0.8754939048033279,2080.625108-0 2080.660374-1,,,,,,,,,,,,,,,
2080.643573,8,0.42710316939514326,0.4847321783015309,0.9056245305191122,2080.643573-1,,,,,,,,,,,,,,,
2080.646941,8,0.9279785641578859,0.4638734437349945,0.8711422686984456,2080.633508-0 2080.660374-1,,,,,,,,,,,,,,,
2080.6511410000003,8,0.9279785641578859,0.4591807565465742,0.8599609685621488,2080.641908-0 2080.660374-1,,,,,,,,,,,,,,,
2080.651973,8,0.5720228390182401,0.482395242474342,0.9079126785684632,2080.651973-1,,,,,,,,,,,,,,,
2080.6553405,8,0.9279785641578859,0.4564574252541531,0.8534743205858959,2080.650307-0 2080.660374-1,,,,,,,,,,,,,,,
2080.6595405,8,0.9279785641578859,0.45439442321095447,0.8484984283736949,2080.658707-0 2080.660374-1,,,,,,,,,,,,,,,
2080.6637405,8,0.9279785641578859,0.4517155138762221,0.8419737160784315,2080.667107-0 2080.660374-1,,,,,,,,,,,,,,,
2080.6679405000004,8,1.0,0.4468522468360252,0.8415394002877084,2080.667107-0 2080.668774-1,,,,,,,,,,,,,,,
2080.6721405,8,1.0,0.44364228952050855,0.8336333466769212,2080.675507-0 2080.668774-1,,,,,,,,,,,,,,,
2080.6763405,9,1.0,0.4470871812577206,0.8340162768068251,2080.675507-0 2080.677174-1,,,,,,,,,,,,,,,
2080.6805405,9,0.9527391257937872,0.4457052579598684,0.8305869904764038,2080.683907-0 2080.677174-1,,,,,,,,,,,,,,,
2080.6847405,9,0.9527391257937872,0.44925498238450867,0.8313516667314085,2080.683907-0 2080.685574-1,,,,,,,,,,,,,,,
2080.68894,9,1.0,0.44661982435494174,0.8247083250645124,2080.692306-0 2080.685574-1,,,,,,,,,,,,,,,
2080.69314,9,1.0,0.4503189413674251,0.825355423791355,2080.692306-0 2080.693974-1,,,,,,,,,,,,,,,
2080.6973399999997,9,1.0,0.44935410088670613,0.8229829197189202,2080.700706-0 2080.693974-1,,,,,,,,,,,,,,,
2080.70154,9,1.0,0.4521071065773934,0.8235769205092409,2080.700706-0 2080.702374-1,,,,,,,,,,,,,,,
2080.70574,9,1.0,0.4501323201324223,0.8184766233086118,2080.709106-0 2080.702374-1,,,,,,,,,,,,,,,
2080.7099405,10,0.9922157081367335,0.45368279433397385,0.8188789296845189,2080.709106-0 2080.710775-1,,,,,,,,,,,,,,,
2080.7141405,10,0.9922157081367335,0.4532281200674655,0.8178149260307985,2080.717506-0 2080.710775-1,,,,,,,,,,,,,,,
2080.7183405,10,1.0,0.4545760461009136,0.8181992044578457,2080.717506-0 2080.719175-1,,,,,,,,,,,,,,,
2080.7225399999998,10,1.0,0.45342809156547226,0.8152532781860997,2080.725905-0 2080.719175-1,,,,,,,,,,,,,,,
2080.72674,10,1.0,0.4561668594653654,0.8156572823972952,2080.725905-0 2080.727575-1,,,,,,,,,,,,,,,
2080.73094,10,1.0,0.4566453614906909,0.8168807083481178,2080.734305-0 2080.727575-1,,,,,,,,,,,,,,,
2080.73514,10,1.0,0.45729552872705503,0.8169620667264792,2080.734305-0 2080.735975-1,,,,,,,,,,,,,,,
2080.73934,10,1.0,0.4556859005833236,0.8128709339361966,2080.742705-0 2080.735975-1,,,,,,,,,,,,,,,
2080.7435400000004,11,1.0,0.45777263039635985,0.8131965390278677,2080.742705-0 2080.744375-1,,,,,,,,,,,,,,,
2080.74774,11,1.0,0.45718782128540303,0.8116920332683528,2080.751105-0 2080.744375-1,,,,,,,,,,,,,,,
2080.75194,11,1.0,0.4591031948374298,0.8118699536485035,2080.751105-0 2080.752775-1,,,,,,,,,,,,,,,
2080.75614,11,1.0,0.4572116235890322,0.806956421169978,2080.759505-0 2080.752775-1,,,,,,,,,,,,,,,
2080.7603405,11,1.0,0.45673906398630937,0.8068182459984641,2080.759505-0 2080.761176-1,,,,,,,,,,,,,,,
2080.76454,11,1.0,0.45641252780619324,0.8059761886640597,2080.767904-0 2080.761176-1,,,,,,,,,,,,,,,
2080.76874,11,1.0,0.45932377553570847,0.8066145012670036,2080.767904-0 2080.769576-1,,,,,,,,,,,,,,,
2080.77294,11,1.0,0.4583317620046943,0.8040684311224,2080.776304-0 2080.769576-1,,,,,,,,,,,,,,,
2080.77714,12,1.0,0.4607724792376615,0.8045028861543639,2080.776304-0 2080.777976-1,,,,,,,,,,,,,,,
2080.78134,12,1.0,0.46058208219868124,0.8040390321787716,2080.784704-0 2080.777976-1,,,,,,,,,,,,,,,
2080.78554,12,1.0,0.46200664222926524,0.8041399928951392,2080.784704-0 2080.786376-1,,,,,,,,,,,,,,,
2080.78974,12,1.0,0.46066169933202183,0.800648522704138,2080.793104-0 2080.786376-1,,,,,,,,,,,,,,,
2080.79394,12,1.0,0.46271611791776124,0.8011135440774355,2080.793104-0 2080.794776-1,,,,,,,,,,,,,,,
2080.79814,12,0.9382620016223038,0.46240256480999875,0.800360894519156,2080.801504-0 2080.794776-1,,,,,,,,,,,,,,,
2080.80234,12,0.9382620016223038,0.461824101250792,0.8004357457621532,2080.801504-0 2080.803176-1,,,,,,,,,,,,,,,
2080.8065395,12,1.0,0.4609564031899709,0.7982967161659329,2080.809903-0 2080.803176-1,,,,,,,,,,,,,,,
2080.81074,13,1.0,0.46417135562865774,0.7986654650881726,2080.809903-0 2080.811577-1,,,,,,,,,,,,,,,
2080.81494,13,1.0,0.46510085209950724,0.8025002052146832,2080.818303-0 2080.811577-1,,,,,,,,,,,,,,,
2080.81914,13,1.0,0.46699543357743023,0.8028445009783245,2080.818303-0 2080.819977-1,,,,,,,,,,,,,,,
2080.82334,13,0.916423867244724,0.46733482604154286,0.8061125962328171,2080.826703-0 2080.819977-1,,,,,,,,,,,,,,,
2080.82754,13,0.916423867244724,0.4652788220694044,0.8069419786164183,2080.826703-0 2080.828377-1,,,,,,,,,,,,,,,
2080.8317399999996,13,0.995,0.4668165187095774,0.815764508839262,2080.835103-0 2080.828377-1,,,,,,,,,,,,,,,
2080.83594,13,0.915702668838203,0.45624215461852646,0.818408372732176,2080.835103-0 2080.836777-1,,,,,,,,,,,,,,,
2080.8401400000002,13,0.920702668838203,0.4567816639357236,0.8236335871487594,2080.843503-0 2080.836777-1,,,,,,,,,,,,,,,
2080.84434,14,0.995,0.4169750970381463,0.8269334971103706,2080.843503-0 2080.845177-1,,,,,,,,,,,,,,,
2080.8485395,14,0.99,0.41471966147188244,0.8276959607955798,2080.851902-0 2080.845177-1,,,,,,,,,,,,,,,
2080.853577,14,0.0,1.125842623388416,2.0249164218611924,2080.853577-1,,,,,,,,,,,,,,,
2080.8569399999997,14,0.99,0.3592948417161759,0.8378579171476415,2080.851902-0 2080.861978-1,,,,,,,,,,,,,,,
2080.86114,14,0.995,0.35906284847002,0.8387561278128612,2080.860302-0 2080.861978-1,,,,,,,,,,,,,,,
2080.8653400000003,14,0.995,0.35722252552675005,0.8343798286238635,2080.868702-0 2080.861978-1,,,,,,,,,,,,,,,
2080.86954,14,0.969338978061002,0.34433827807180784,0.8390603810260058,2080.868702-0 2080.870378-1,,,,,,,,,,,,,,,
2080.87374,14,0.9681332259834059,0.3439685232087051,0.8386831345935737,2080.877102-0 2080.870378-1,,,,,,,,,,,,,,,
2080.87794,15,0.9708882816001353,0.33531211058835875,0.8414290788090937,2080.877102-0 2080.878778-1,,,,,,,,,,,,,,,
2080.8821395,15,0.9317910975324699,0.33432546099296423,0.8389600377408448,2080.885501-0 2080.878778-1,,,,,,,,,,,,,,,
2080.8863395,15,0.9596970638547386,0.33146380175822143,0.8410484766381487,2080.885501-0 2080.887178-1,,,,,,,,,,,,,,,
2080.8905395,15,1.0,0.3300797403489395,0.8373753842070699,2080.893901-0 2080.887178-1,,,,,,,,,,,,,,,
2080.8947395,15,1.0,0.3311267883445903,0.8381635205165914,2080.893901-0 2080.895578-1,,,,,,,,,,,,,,,
2080.8989395,15,1.0,0.33082209459928924,0.8373064994619526,2080.902301-0 2080.895578-1,,,,,,,,,,,,,,,
2080.9031395,15,0.9972359769515589,0.3355089244028202,0.8368382601283595,2080.902301-0 2080.903978-1,,,,,,,,,,,,,,,
2080.9073394999996,15,0.9972359769515589,0.332818728332841,0.8302542823486472,2080.910701-0 2080.903978-1,,,,,,,,,,,,,,,
2080.91154,16,0.9926642309763563,0.3347804136030932,0.8300448859270828,2080.910701-0 2080.912379-1,,,,,,,,,,,,,,,
2080.91574,16,0.9926642309763563,0.3339955777076018,0.8280470410017342,2080.919101-0 2080.912379-1,,,,,,,,,,,,,,,
2080.9199399999998,16,1.0,0.3361576929609642,0.8281120285795729,2080.919101-0 2080.920779-1,,,,,,,,,,,,,,,
2080.9241395,16,1.0,0.334942028626656,0.8250894351503439,2080.9275-0 2080.920779-1,,,,,,,,,,,,,,,
2080.9283395,16,1.0,0.33717633974818906,0.825155389801913,2080.9275-0 2080.929179-1,,,,,,,,,,,,,,,
2080.9325395,16,1.0,0.3363158944961788,0.8227682106345311,2080.9359-0 2080.929179-1,,,,,,,,,,,,,,,
2080.9367395,16,0.9411080871071995,0.33991764483058673,0.8228082933439289,2080.9359-0 2080.937579-1,,,,,,,,,,,,,,,
2080.9409395000002,16,0.9293951932467235,0.3362571764415938,0.8140119323938428,2080.9443-0 2080.937579-1,,,,,,,,,,,,,,,
2080.9451395,17,0.988287106139524,0.3379225522141809,0.8138309832170791,2080.9443-0 2080.945979-1,,,,,,,,,,,,,,,
2080.9493395,17,0.9711164558192202,0.33604339839882824,0.8091652540785632,2080.9527-0 2080.945979-1,,,,,,,,,,,,,,,
2080.9535395,17,0.9711164558192202,0.33848143284853727,0.8099418821180215,2080.9527-0 2080.954379-1,,,,,,,,,,,,,,,
2080.9577394999997,17,1.0,0.33792601801813715,0.8083381452527831,2080.9611-0 2080.954379-1,,,,,,,,,,,,,,,
2080.96194,17,1.0,0.34046016824933356,0.8084123420179097,2080.9611-0 2080.96278-1,,,,,,,,,,,,,,,
2080.9661395,17,1.0,0.33778295347356013,0.8015518967322208,2080.969499-0 2080.96278-1,,,,,,,,,,,,,,,
2080.9703394999997,17,0.9791302771451513,0.34008800774764847,0.8023464846545147,2080.969499-0 2080.97118-1,,,,,,,,,,,,,,,
2080.9745395,17,0.9791302771451513,0.3392493815543518,0.800232936614635,2080.977899-0 2080.97118-1,,,,,,,,,,,,,,,
2080.9787395000003,18,0.9976406624246046,0.3427773579374662,0.8011135408622563,2080.977899-0 2080.97958-1,,,,,,,,,,,,,,,
2080.9829395,18,0.9976406624246046,0.34098625122026593,0.7964703854785204,2080.986299-0 2080.97958-1,,,,,,,,,,,,,,,
2080.9871395,18,1.0,0.34294074708155575,0.7969206302348821,2080.986299-0 2080.98798-1,,,,,,,,,,,,,,,
2080.9913395,18,1.0,0.3414197826421792,0.7928336518979995,2080.994699-0 2080.98798-1,,,,,,,,,,,,,,,
2080.9955394999997,18,1.0,0.3433286553505599,0.7932712755331286,2080.994699-0 2080.99638-1,,,,,,,,,,,,,,,
2080.9997395,18,1.0,0.3418592711172257,0.7896897386621395,2081.003099-0 2080.99638-1,,,,,,,,,,,,,,,
2081.0039395000003,18,1.0,0.34441171470542087,0.7901080528253481,2081.003099-0 2081.00478-1,,,,,,,,,,,,,,,
2081.008139,18,1.0,0.3411348850805178,0.7818443494856653,2081.011498-0 2081.00478-1,,,,,,,,,,,,,,,
2081.0123395,19,0.9978173576415479,0.3436318851071314,0.7822669932644373,2081.011498-0 2081.013181-1,,,,,,,,,,,,,,,
2081.0165395,19,0.9978173576415479,0.34338804307397197,0.7813766661644386,2081.019898-0 2081.013181-1,,,,,,,,,,,,,,,
2081.0207394999998,19,1.0,0.345790053760755,0.7817289702847252,2081.019898-0 2081.021581-1,,,,,,,,,,,,,,,
2081.0249395,19,1.0,0.34513363290976207,0.7797063970668217,2081.028298-0 2081.021581-1,,,,,,,,,,,,,,,
2081.0291395000004,19,0.9225680662868706,0.3479311415340933,0.7809722662047296,2081.028298-0 2081.029981-1,,,,,,,,,,,,,,,
2081.0333395,19,0.9225680662868706,0.3471708349438427,0.7790096385081373,2081.036698-0 2081.029981-1,,,,,,,,,,,,,,,
2081.0375395,19,1.0,0.34898754922123776,0.7792132606909559,2081.036698-0 2081.038381-1,,,,,,,,,,,,,,,
2081.0417395,19,1.0,0.3458735849137875,0.770991443733362,2081.045098-0 2081.038381-1,,,,,,,,,,,,,,,
2081.0459395,20,1.0,0.3490705255015074,0.7716659950674631,2081.045098-0 2081.046781-1,,,,,,,,,,,,,,,
2081.050139,20,1.0,0.34886874266842804,0.7711609347910318,2081.053497-0 2081.046781-1,,,,,,,,,,,,,,,
2081.0543395,20,1.0,0.35123148091504763,0.7720565126689864,2081.053497-0 2081.055182-1,,,,,,,,,,,,,,,
2081.0585395,20,1.0,0.35014854572338727,0.7689789861510627,2081.061897-0 2081.055182-1,,,,,,,,,,,,,,,
2081.0627395,20,1.0,0.35211271501023855,0.7693682326069227,2081.061897-0 2081.063582-1,,,,,,,,,,,,,,,
2081.0669395000004,20,0.9783386992596832,0.35120960842942983,0.7666956647416296,2081.070297-0 2081.063582-1,,,,,,,,,,,,,,,
2081.0711395,20,0.9783386992596832,0.3523972379420792,0.7669725763331718,2081.070297-0 2081.071982-1,,,,,,,,,,,,,,,
2081.0753395,20,1.0,0.3519293546934801,0.7659759526876733,2081.078697-0 2081.071982-1,,,,,,,,,,,,,,,
2081.0795395,21,0.9357991542543336,0.3551829154603523,0.766707772229978,2081.078697-0 2081.080382-1,,,,,,,,,,,,,,,
2081.083739,21,0.9357991542543336,0.3572748003017423,0.7722340602483833,2081.087096-0 2081.080382-1,,,,,,,,,,,,,,,
2081.087939,21,0.9982151964695343,0.3577806787731759,0.7720778667309229,2081.087096-0 2081.088782-1,,,,,,,,,,,,,,,
2081.092139,21,0.9982151964695343,0.3551953819801641,0.7649888055597263,2081.095496-0 2081.088782-1,,,,,,,,,,,,,,,
2081.0963389999997,21,1.0,0.35649764208357126,0.7652851894986887,2081.095496-0 2081.097182-1,,,,,,,,,,,,,,,
2081.100539,21,1.0,0.35593413985545563,0.7636274068454703,2081.103896-0 2081.097182-1,,,,,,,,,,,,,,,
2081.1047395,21,1.0,0.35731592168077864,0.763999295775982,2081.103896-0 2081.105583-1,,,,,,,,,,,,,,,
2081.1089395,21,1.0,0.3578731840236733,0.765784058235845,2081.112296-0 2081.105583-1,,,,,,,,,,,,,,,
2081.1131395,22,1.0,0.35830661088106863,0.7660101793892262,2081.112296-0 2081.113983-1,,,,,,,,,,,,,,,
2081.1173395,22,1.0,0.3582671178619399,0.7660449113774699,2081.120696-0 2081.113983-1,,,,,,,,,,,,,,,
2081.1215395,22,0.9980011244257677,0.35933166460888155,0.7660473510393899,2081.120696-0 2081.122383-1,,,,,,,,,,,,,,,
2081.125739,22,0.9980011244257677,0.3601468475138263,0.7679863855690172,2081.129095-0 2081.122383-1,,,,,,,,,,,,,,,
2081.129939,22,1.0,0.3605443058804374,0.7678698019498946,2081.129095-0 2081.130783-1,,,,,,,,,,,,,,,
2081.134139,22,1.0,0.3612121078454047,0.7697767748055981,2081.137495-0 2081.130783-1,,,,,,,,,,,,,,,
2081.138339,22,0.9888048494285018,0.36151717110868886,0.7696989138148158,2081.137495-0 2081.139183-1,,,,,,,,,,,,,,,
2081.142539,22,0.9888048494285018,0.36182185841958137,0.7701697977692259,2081.145895-0 2081.139183-1,,,,,,,,,,,,,,,
2081.146739,23,1.0,0.36323313004204527,0.7702367883607191,2081.145895-0 2081.147583-1,,,,,,,,,,,,,,,
2081.150939,23,1.0,0.3634897644793691,0.7709379133121739,2081.154295-0 2081.147583-1,,,,,,,,,,,,,,,
2081.1551394999997,23,1.0,0.36317123234358917,0.7706925597875909,2081.154295-0 2081.155984-1,,,,,,,,,,,,,,,
2081.1593395,23,1.0,0.3603174834259022,0.7630805469525086,2081.162695-0 2081.155984-1,,,,,,,,,,,,,,,
2081.1635395000003,23,1.0,0.36108949107499866,0.763106384303819,2081.162695-0 2081.164384-1,,,,,,,,,,,,,,,
2081.167739,23,1.0,0.3621699355926813,0.7660103509699296,2081.171094-0 2081.164384-1,,,,,,,,,,,,,,,
2081.171939,23,0.971462765033082,0.3639636688593113,0.7663560847103312,2081.171094-0 2081.172784-1,,,,,,,,,,,,,,,
2081.176139,23,0.971462765033082,0.36463943286274314,0.7681337466523281,2081.179494-0 2081.172784-1,,,,,,,,,,,,,,,
2081.180339,24,1.0,0.36427198225610846,0.7676812451291148,2081.179494-0 2081.181184-1,,,,,,,,,,,,,,,
2081.184539,24,1.0,0.36442160635956844,0.7679032451270231,2081.187894-0 2081.181184-1,,,,,,,,,,,,,,,
2081.188739,24,1.0,0.36465407080780055,0.767532119451678,2081.187894-0 2081.189584-1,,,,,,,,,,,,,,,
2081.192939,24,1.0,0.36507737815067265,0.7688164273911919,2081.196294-0 2081.189584-1,,,,,,,,,,,,,,,
2081.197139,24,0.9539290787328847,0.3654977882278254,0.7684020768623858,2081.196294-0 2081.197984-1,,,,,,,,,,,,,,,
2081.201339,24,0.9539290787328847,0.3656569696257568,0.7685989359106911,2081.204694-0 2081.197984-1,,,,,,,,,,,,,,,
2081.2055394999998,24,0.9766163831305545,0.36572033899426204,0.7682055464410547,2081.204694-0 2081.206385-1,,,,,,,,,,,,,,,
2081.209739,25,0.9655805079435638,0.36741369106468813,0.7723236606480719,2081.213093-0 2081.206385-1,,,,,,,,,,,,,,,
2081.213939,25,0.9889641248130092,0.3689642297469833,0.7719316250624422,2081.213093-0 2081.214785-1,,,,,,,,,,,,,,,
2081.218139,25,1.0,0.3689541726612773,0.772100564551855,2081.221493-0 2081.214785-1,,,,,,,,,,,,,,,
2081.222339,25,1.0,0.3687466493575342,0.7721775003589038,2081.221493-0 2081.223185-1,,,,,,,,,,,,,,,
2081.2265390000002,25,1.0,0.3671834550304154,0.7680967479590386,2081.229893-0 2081.223185-1,,,,,,,,,,,,,,,
2081.230739,25,0.9818347167091954,0.36863491887748223,0.7681611420821337,2081.229893-0 2081.231585-1,,,,,,,,,,,,,,,
2081.234939,25,0.9818347167091954,0.36884223326800036,0.7688705308758212,2081.238293-0 2081.231585-1,,,,,,,,,,,,,,,
2081.2391390000003,25,0.9877469751436837,0.3687061165254708,0.768719602704631,2081.238293-0 2081.239985-1,,,,,,,,,,,,,,,
2081.2433385000004,26,0.9877469751436837,0.3687014614006816,0.7684904569834776,2081.246692-0 2081.239985-1,,,,,,,,,,,,,,,
2081.2475385,26,0.9684342385207623,0.3695336577522528,0.7685452879713499,2081.246692-0 2081.248385-1,,,,,,,,,,,,,,,
2081.2517385,26,0.9684342385207623,0.3702774561181976,0.7703583196902675,2081.255092-0 2081.248385-1,,,,,,,,,,,,,,,
2081.2559389999997,26,0.9997227997516236,0.37016924674181606,0.7697643272270986,2081.255092-0 2081.256786-1,,,,,,,,,,,,,,,
2081.260139,26,0.9997227997516236,0.3702607505495239,0.7701702034223401,2081.263492-0 2081.256786-1,,,,,,,,,,,,,,,
2081.2643390000003,26,0.9970123337278707,0.3709935254615808,0.7700819234165803,2081.263492-0 2081.265186-1,,,,,,,,,,,,,,,
2081.268539,26,0.9970123337278707,0.36999633324023673,0.7670327154839893,2081.271892-0 2081.265186-1,,,,,,,,,,,,,,,
2081.272739,26,1.0,0.3707948061753732,0.7667848307135174,2081.271892-0 2081.273586-1,,,,,,,,,,,,,,,
2081.276939,27,1.0,0.3717323622638973,0.7693494806430139,2081.280292-0 2081.273586-1,,,,,,,,,,,,,,,
2081.2811389999997,27,0.9753718554947693,0.3720094947022512,0.769030979264175,2081.280292-0 2081.281986-1,,,,,,,,,,,,,,,
