"('ball', 0.9782968759536743, (1042.9373779296875, 619.994384765625, 126.84616088867188, 139.02923583984375))","('face', 0.8473880887031555, (551.9251098632812, 96.95313262939453, 83.72257232666016, 107.9593276977539))"
"('ball', 0.9824865460395813, (1045.1915283203125, 619.3012084960938, 129.35586547851562, 136.10736083984375))","('face', 0.9430932402610779, (553.9029541015625, 96.51718139648438, 83.98872375488281, 115.23115539550781))"
"('ball', 0.9856595993041992, (1049.2069091796875, 619.2293701171875, 127.23384857177734, 135.1141357421875))","('face', 0.9321787357330322, (556.0609741210938, 97.5179214477539, 85.47813415527344, 110.03489685058594))"
"('ball', 0.9871262907981873, (1051.618896484375, 619.9573974609375, 125.7899169921875, 131.63023376464844))","('face', 0.9750722050666809, (559.6788330078125, 99.70751190185547, 86.40130615234375, 119.5584487915039))","('cards', 0.2562364637851715, (422.02496337890625, 634.17919921875, 169.30865478515625, 148.93812561035156))"
"('ball', 0.985437273979187, (1054.9791259765625, 621.0302734375, 124.21822357177734, 130.76541137695312))","('face', 0.9550912976264954, (565.7411499023438, 100.19348907470703, 89.51473236083984, 119.32515716552734))"
"('ball', 0.9889681339263916, (1058.8028564453125, 622.7371215820312, 123.67354583740234, 134.0626678466797))","('face', 0.9563645720481873, (567.057861328125, 103.25785827636719, 91.80545806884766, 123.2633285522461))"
"('ball', 0.9958488941192627, (1059.4630126953125, 625.08935546875, 125.1313705444336, 132.59786987304688))","('face', 0.9215477108955383, (570.4636840820312, 103.91719818115234, 95.05558013916016, 113.23712158203125))"
"('ball', 0.9957170486450195, (1059.8924560546875, 626.5413208007812, 123.50005340576172, 131.66238403320312))","('face', 0.8646538257598877, (571.942626953125, 105.16329193115234, 94.3734359741211, 103.09099578857422))"
"('ball', 0.994996190071106, (1056.4281005859375, 626.5919799804688, 124.39273071289062, 135.60983276367188))","('face', 0.9387478828430176, (565.8300170898438, 105.3911361694336, 91.92881774902344, 108.31574249267578))"
"('ball', 0.9935851097106934, (1053.0616455078125, 625.2017822265625, 127.45925903320312, 133.27943420410156))","('face', 0.9523805975914001, (561.8512573242188, 104.52239227294922, 87.12149047851562, 104.20437622070312))","('cards', 0.2950437366962433, (454.9859619140625, 623.8092041015625, 143.9901580810547, 171.72012329101562))"
"('ball', 0.9786257743835449, (1049.4869384765625, 625.1472778320312, 124.79576873779297, 135.2461395263672))","('face', 0.9422677159309387, (553.589111328125, 100.73677825927734, 91.71585083007812, 109.19192504882812))","('cards', 0.29126834869384766, (454.6109619140625, 625.1373291015625, 143.77938842773438, 163.696533203125))"
"('ball', 0.9830159544944763, (1045.3974609375, 623.7982788085938, 124.00611877441406, 135.97451782226562))","('face', 0.9471614360809326, (550.1824951171875, 94.5847396850586, 78.9579086303711, 107.49906158447266))","('cards', 0.25216928124427795, (453.21771240234375, 623.118408203125, 149.79920959472656, 159.28109741210938))"
"('ball', 0.9765750169754028, (1044.5401611328125, 619.4078369140625, 126.68367004394531, 138.18325805664062))","('face', 0.8851588368415833, (547.07373046875, 88.50631713867188, 78.8808364868164, 120.67279815673828))"
"('ball', 0.9378842711448669, (1043.2974853515625, 615.6641845703125, 128.66294860839844, 133.0843505859375))","('face', 0.9042372703552246, (548.1641235351562, 77.66913604736328, 84.02973937988281, 107.38102722167969))"
"('ball', 0.9601930379867554, (1055.2430419921875, 604.1427612304688, 123.15380096435547, 134.45599365234375))","('face', 0.9028211236000061, (546.3428344726562, 72.9285888671875, 81.1467056274414, 112.10929870605469))"
"('ball', 0.970564603805542, (1057.8331298828125, 604.0857543945312, 124.73484802246094, 133.9318084716797))","('face', 0.9259845018386841, (545.6328125, 64.20443725585938, 80.10346984863281, 98.03446197509766))"
"('face', 0.9471241235733032, (545.7291259765625, 60.68727111816406, 85.24888610839844, 102.60762786865234))","('ball', 0.9455850720405579, (1059.908935546875, 603.9116821289062, 121.20748901367188, 132.92198181152344))"
"('face', 0.9582964181900024, (546.7194213867188, 58.53818130493164, 90.00779724121094, 103.36821746826172))","('ball', 0.9056297540664673, (1060.8585205078125, 604.8937377929688, 120.80127716064453, 133.605224609375))","('cards', 0.6320860385894775, (452.9298400878906, 596.1220092773438, 148.7060546875, 138.2845001220703))"
"('ball', 0.9463875889778137, (1054.758544921875, 613.143310546875, 127.6772689819336, 129.6211395263672))","('face', 0.9348713755607605, (547.328125, 52.67583465576172, 91.45870208740234, 87.990234375))","('cards', 0.6097971200942993, (449.6134948730469, 590.93115234375, 147.94558715820312, 155.2877655029297))"
"('ball', 0.9227415919303894, (1060.1827392578125, 604.932861328125, 121.81563568115234, 135.841796875))","('face', 0.8817181587219238, (545.7515869140625, 52.46864318847656, 94.88168334960938, 85.32470703125))","('cards', 0.45615750551223755, (447.3044128417969, 592.5047607421875, 160.92559814453125, 147.19845581054688))"
"('ball', 0.963633120059967, (1059.396240234375, 604.54345703125, 121.48892211914062, 135.6760711669922))","('face', 0.8999103903770447, (544.390625, 52.509159088134766, 88.4610595703125, 89.39769744873047))","('cards', 0.32154104113578796, (448.35833740234375, 589.7763061523438, 146.4363250732422, 144.92091369628906))"
"('ball', 0.9779592156410217, (1058.1759033203125, 604.271240234375, 122.45672607421875, 133.7357635498047))","('face', 0.8881992697715759, (536.795654296875, 52.16517639160156, 91.95126342773438, 91.9319839477539))","('cards', 0.6330305933952332, (442.4485778808594, 593.236328125, 158.66293334960938, 147.8783416748047))"
"('ball', 0.9762124419212341, (1057.955810546875, 603.978515625, 122.33719635009766, 136.8403778076172))","('face', 0.8972518444061279, (533.6375122070312, 52.53921890258789, 89.29645538330078, 91.8436508178711))","('cards', 0.4384725093841553, (448.2579040527344, 591.646484375, 145.50973510742188, 144.8148193359375))"
"('ball', 0.9830141663551331, (1058.214599609375, 603.2490844726562, 123.86239624023438, 134.68597412109375))","('face', 0.9522874355316162, (531.7747192382812, 52.7744255065918, 89.82121276855469, 92.39888000488281))","('cards', 0.7145248651504517, (450.3575134277344, 598.004638671875, 160.14175415039062, 147.9776611328125))"
"('ball', 0.9816601276397705, (1058.97900390625, 603.2169799804688, 122.66617584228516, 135.1141357421875))","('face', 0.9516125321388245, (526.3692016601562, 52.914100646972656, 91.6598892211914, 94.20404052734375))","('cards', 0.6925862431526184, (451.8117980957031, 595.6615600585938, 145.36770629882812, 149.26588439941406))"
"('ball', 0.9819380044937134, (1058.1417236328125, 603.0872192382812, 122.02399444580078, 134.68597412109375))","('face', 0.9607464671134949, (523.0230712890625, 53.236114501953125, 88.1376953125, 100.75822448730469))","('cards', 0.803629457950592, (453.47161865234375, 598.2273559570312, 139.86703491210938, 151.32064819335938))"
"('ball', 0.9731292724609375, (1057.059814453125, 603.3265380859375, 121.91976928710938, 137.2418670654297))","('face', 0.9509055018424988, (521.0374755859375, 52.918487548828125, 91.79425048828125, 93.7437515258789))","('cards', 0.7565517425537109, (453.3678894042969, 597.7201538085938, 138.7955322265625, 156.12408447265625))"
"('face', 0.9696387648582458, (517.8038330078125, 52.85187530517578, 94.5694808959961, 94.49773406982422))","('ball', 0.9657552242279053, (1054.9085693359375, 602.1702270507812, 123.4774398803711, 132.66262817382812))","('cards', 0.8279195427894592, (449.9124755859375, 595.0494995117188, 145.24354553222656, 156.65863037109375))"
"('ball', 0.9722884893417358, (1054.658935546875, 601.655029296875, 123.56037139892578, 134.45599365234375))","('face', 0.9501823782920837, (514.2763061523438, 51.27814865112305, 94.88168334960938, 89.25594329833984))","('cards', 0.6128913760185242, (447.7557678222656, 596.048583984375, 147.76510620117188, 148.06814575195312))"
"('ball', 0.9647074937820435, (1051.3316650390625, 601.7140502929688, 122.4118881225586, 138.04837036132812))","('face', 0.9583438038825989, (508.5697021484375, 50.739009857177734, 90.34905242919922, 90.39354705810547))","('cards', 0.3686949610710144, (449.5035400390625, 596.810546875, 150.23870849609375, 143.16261291503906))"
"('face', 0.9486013054847717, (505.92755126953125, 49.26905822753906, 90.76912689208984, 87.94458770751953))","('ball', 0.9260191321372986, (1049.5966796875, 602.5632934570312, 125.3147964477539, 134.45599365234375))","('cards', 0.3265051245689392, (449.3255920410156, 594.6840209960938, 154.4034881591797, 147.2030792236328))"
"('ball', 0.9657571911811829, (1047.4515380859375, 602.553466796875, 124.24856567382812, 135.841796875))","('face', 0.9589152336120605, (502.3309631347656, 49.74803924560547, 89.37278747558594, 88.78866577148438))","('cards', 0.33848199248313904, (447.5372009277344, 596.2171020507812, 149.10595703125, 145.3106231689453))"
"('ball', 0.9447736740112305, (1046.41064453125, 604.2512817382812, 120.19085693359375, 135.5767364501953))","('face', 0.9369063973426819, (498.933349609375, 49.6864128112793, 87.71908569335938, 90.00267028808594))"
"('face', 0.9236831665039062, (498.0180358886719, 51.81344223022461, 90.70266723632812, 88.85914611816406))","('ball', 0.9133469462394714, (1040.015380859375, 614.0685424804688, 121.14830780029297, 126.52576446533203))"
"('face', 0.9629530310630798, (494.0286560058594, 58.9137077331543, 84.56482696533203, 101.31322479248047))","('ball', 0.8683553338050842, (1038.964111328125, 615.3513793945312, 122.56888580322266, 122.45347595214844))"
"('face', 0.9463028907775879, (489.50396728515625, 63.33440017700195, 81.1467056274414, 96.98699188232422))","('ball', 0.784609854221344, (1028.0794677734375, 620.208740234375, 115.08660125732422, 139.131103515625))"
"('face', 0.9648960828781128, (487.1925354003906, 72.72052001953125, 89.36187744140625, 104.1153793334961))","('ball', 0.6748621463775635, (1022.3948974609375, 648.5426635742188, 128.537353515625, 143.0927276611328))"
"('face', 0.9563496708869934, (479.5652770996094, 90.34535217285156, 86.86662292480469, 96.44390869140625))","('ball', 0.695086658000946, (1018.8912353515625, 653.9213256835938, 123.53020477294922, 130.669677734375))"
"('face', 0.9055253863334656, (471.5169677734375, 116.97872161865234, 84.54418182373047, 105.61305236816406))","('ball', 0.8883513808250427, (1007.8027954101562, 669.8347778320312, 127.88784790039062, 110.19619750976562))","('key', 0.6376935839653015, (1041.441650390625, 12.723989486694336, 106.7423324584961, 21.62584114074707))"
"('ball', 0.9641795754432678, (1002.9014892578125, 673.3853759765625, 122.35960388183594, 100.51866912841797))","('face', 0.932172954082489, (467.254638671875, 132.79421997070312, 87.59068298339844, 104.84233856201172))","('dice', 0.6481555104255676, (765.1412353515625, 5.65033483505249, 62.34880447387695, 8.888952255249023))","('key', 0.4095030725002289, (1036.8555908203125, 19.717281341552734, 102.60298919677734, 33.54385757446289))"
"('face', 0.9804783463478088, (463.6026611328125, 152.59906005859375, 86.19062805175781, 105.83244323730469))","('ball', 0.9530751705169678, (1000.4706420898438, 677.6644897460938, 115.13052368164062, 90.28739166259766))","('dice', 0.7519958019256592, (755.4760131835938, 15.177489280700684, 64.75830841064453, 30.985149383544922))","('key', 0.2934380769729614, (1028.277587890625, 23.171316146850586, 96.65757751464844, 45.315895080566406))"
"('ball', 0.9360201954841614, (998.5208740234375, 685.060546875, 117.63258361816406, 77.35309600830078))","('face', 0.9269722104072571, (460.9384765625, 172.0947723388672, 85.18647003173828, 101.5298843383789))","('dice', 0.9219082593917847, (749.39013671875, 21.624847412109375, 60.7235107421875, 44.540557861328125))","('key', 0.7711977362632751, (1023.2180786132812, 37.602901458740234, 99.31278228759766, 55.6226806640625))"
"('face', 0.9145652055740356, (457.0165710449219, 189.10154724121094, 83.19281768798828, 103.49447631835938))","('dice', 0.7186418175697327, (743.0928955078125, 32.89671325683594, 62.30026626586914, 64.48406982421875))","('ball', 0.3747246563434601, (997.3450317382812, 688.09423828125, 117.15609741210938, 70.2847900390625))","('key', 0.3702172040939331, (1019.6575317382812, 49.934207916259766, 115.72936248779297, 72.58671569824219))"
"('face', 0.9523476958274841, (451.452880859375, 209.86827087402344, 86.59135437011719, 106.23369598388672))","('ball', 0.8305516242980957, (994.3035278320312, 700.7467651367188, 116.1225814819336, 37.47573471069336))","('key', 0.727601945400238, (1015.1268920898438, 66.46868896484375, 90.8901138305664, 55.6430549621582))","('dice', 0.7154781818389893, (735.4063720703125, 40.57090759277344, 59.51267623901367, 81.217529296875))"
"('face', 0.9430605173110962, (449.54736328125, 229.42474365234375, 82.6664047241211, 101.0045166015625))","('dice', 0.916947603225708, (732.523681640625, 48.912933349609375, 62.81256866455078, 102.15769958496094))","('ball', 0.7505742907524109, (996.8219604492188, 704.439697265625, 114.93795776367188, 26.49653434753418))","('key', 0.37650904059410095, (1016.2348022460938, 88.03423309326172, 100.47118377685547, 51.33592987060547))"
"('dice', 0.987309992313385, (729.5685424804688, 60.86963653564453, 65.37855529785156, 111.16899108886719))","('face', 0.9387643933296204, (449.0846252441406, 243.97018432617188, 82.30392456054688, 101.25758361816406))","('key', 0.6966320872306824, (1011.0321655273438, 95.85130310058594, 102.3777847290039, 54.39391326904297))","('ball', 0.5885971188545227, (995.8035278320312, 708.394775390625, 132.68092346191406, 20.147659301757812))"
"('dice', 0.9949778318405151, (724.6447143554688, 72.47882843017578, 68.08259582519531, 111.10115051269531))","('face', 0.9583615064620972, (446.3431396484375, 258.7755432128906, 79.40252685546875, 99.43858337402344))","('key', 0.6129165291786194, (1000.967529296875, 102.15035247802734, 101.82938385009766, 51.82072830200195))"
"('dice', 0.9901547431945801, (720.7067260742188, 79.7217025756836, 64.2393569946289, 109.91407012939453))","('face', 0.9204638004302979, (444.6636962890625, 265.9132080078125, 85.70800018310547, 100.21237182617188))","('key', 0.7965417504310608, (1002.6882934570312, 113.89389038085938, 102.52786254882812, 50.174285888671875))"
"('dice', 0.9955582022666931, (718.4813842773438, 86.94700622558594, 68.41584014892578, 118.9615707397461))","('face', 0.9200238585472107, (441.33416748046875, 272.4154968261719, 85.10331726074219, 97.91485595703125))","('key', 0.8784714937210083, (1000.9249267578125, 117.07981872558594, 108.79449462890625, 51.29833984375))"
