"('dice', 0.9946535229682922, (507.22314453125, 75.99063110351562, 62.11109924316406, 103.84882354736328))","('ball', 0.9922722578048706, (513.1672973632812, 658.2112426757812, 123.22898864746094, 124.77722930908203))","('map', 0.9896858930587769, (1143.1285400390625, 151.66351318359375, 183.64825439453125, 203.48733520507812))","('face', 0.944776177406311, (369.6626281738281, 322.1719055175781, 84.792236328125, 94.39181518554688))","('key', 0.8136627078056335, (798.5259399414062, 85.56082916259766, 124.07425689697266, 62.07155227661133))"
"('dice', 0.9920361042022705, (506.45318603515625, 74.93807983398438, 65.60240173339844, 104.45272064208984))","('ball', 0.988967776298523, (511.94525146484375, 657.5701904296875, 123.9985580444336, 123.14301300048828))","('map', 0.9882315993309021, (1142.56640625, 151.06011962890625, 185.90379333496094, 205.88597106933594))","('face', 0.9422764778137207, (368.09759521484375, 323.44720458984375, 84.64745330810547, 97.25077056884766))","('key', 0.8227728605270386, (799.3081665039062, 84.58671569824219, 110.75084686279297, 49.69275665283203))"
"('dice', 0.995879054069519, (504.3850402832031, 73.40394592285156, 62.35419845581055, 105.06654357910156))","('ball', 0.9920288324356079, (510.5488586425781, 657.8035888671875, 122.80851745605469, 124.56417083740234))","('map', 0.9878089427947998, (1141.4429931640625, 147.42242431640625, 186.9049835205078, 213.30496215820312))","('face', 0.9494649767875671, (367.1809387207031, 322.5669860839844, 84.39982604980469, 96.08697509765625))","('key', 0.8078591823577881, (796.848876953125, 85.54761505126953, 122.68115234375, 64.05754852294922))"
"('dice', 0.9969229698181152, (503.7129211425781, 74.49935150146484, 62.35419845581055, 105.13069152832031))","('ball', 0.9942458271980286, (508.1314392089844, 658.129150390625, 125.521484375, 123.56462860107422))","('map', 0.9827725887298584, (1137.990966796875, 148.0109405517578, 187.544921875, 211.12892150878906))","('face', 0.9564484357833862, (363.11236572265625, 322.4897766113281, 80.61355590820312, 100.62916564941406))","('key', 0.8392494320869446, (792.8372192382812, 79.3067855834961, 129.34007263183594, 62.66538619995117))"
"('dice', 0.9964253902435303, (501.6107482910156, 75.35797882080078, 64.20800018310547, 105.0408935546875))","('ball', 0.99215167760849, (507.63751220703125, 658.724853515625, 122.29240417480469, 122.75279998779297))","('map', 0.9721183776855469, (1135.33984375, 147.855712890625, 185.17901611328125, 209.89544677734375))","('face', 0.937870442867279, (359.7295837402344, 323.680908203125, 83.21312713623047, 97.20330047607422))","('key', 0.7579666376113892, (791.55810546875, 79.6077651977539, 124.79576873779297, 63.823394775390625))"
"('dice', 0.997711718082428, (500.0839538574219, 76.64872741699219, 66.73316192626953, 110.37120819091797))","('ball', 0.9948382377624512, (506.5320129394531, 660.1371459960938, 122.66617584228516, 121.70835876464844))","('map', 0.975862443447113, (1132.205078125, 148.560546875, 189.108154296875, 211.02586364746094))","('face', 0.9157810807228088, (360.08990478515625, 322.96392822265625, 85.81268310546875, 94.07476043701172))","('key', 0.8011065125465393, (792.4545288085938, 85.58300018310547, 123.0711441040039, 61.67879104614258))"
"('dice', 0.9963871240615845, (498.8998107910156, 78.16098022460938, 61.56759262084961, 106.67552185058594))","('ball', 0.9942454099655151, (504.8721618652344, 660.2890625, 121.17049407958984, 119.9677963256836))","('map', 0.9754841327667236, (1129.4888916015625, 147.7358856201172, 191.2906036376953, 213.8263702392578))","('face', 0.9369460940361023, (355.1954345703125, 325.5906982421875, 86.0014419555664, 97.32796478271484))","('key', 0.8745273947715759, (792.1130981445312, 85.6414794921875, 123.67354583740234, 61.28851318359375))"
"('ball', 0.9950724840164185, (503.81591796875, 660.7095947265625, 118.56242370605469, 119.7044906616211))","('dice', 0.9924268126487732, (497.1802062988281, 78.73274230957031, 62.171783447265625, 106.31153106689453))","('map', 0.9841557145118713, (1127.33349609375, 149.8016357421875, 189.2929229736328, 211.64500427246094))","('face', 0.9291418194770813, (354.93017578125, 328.2623291015625, 86.31697845458984, 94.49629211425781))","('key', 0.7714412808418274, (790.8658447265625, 86.16924285888672, 111.13003540039062, 49.245887756347656))"
"('map', 0.9913182258605957, (1125.096923828125, 150.93109130859375, 189.3853759765625, 211.6967010498047))","('dice', 0.9899372458457947, (495.87823486328125, 78.76483917236328, 60.64268112182617, 108.97887420654297))","('ball', 0.9894669651985168, (502.2222900390625, 660.771484375, 116.11674499511719, 112.94721984863281))","('face', 0.8898608684539795, (353.822998046875, 328.4541015625, 84.02973937988281, 96.96923828125))","('key', 0.7586798667907715, (782.7447509765625, 86.46998596191406, 125.882080078125, 62.28407287597656))"
"('map', 0.9947113394737244, (1126.0167236328125, 149.4335174560547, 194.01856994628906, 209.28143310546875))","('ball', 0.9835293889045715, (501.55926513671875, 661.6116333007812, 116.61568450927734, 113.05756378173828))","('dice', 0.9826198220252991, (495.49151611328125, 78.6207046508789, 60.55391311645508, 107.77498626708984))","('key', 0.9110832810401917, (782.6305541992188, 86.76224517822266, 127.91907501220703, 62.49732208251953))","('face', 0.8867193460464478, (351.9482727050781, 329.282958984375, 83.19281768798828, 98.13323974609375))"
"('map', 0.9959097504615784, (1124.77978515625, 149.27920532226562, 195.9225616455078, 212.6290283203125))","('ball', 0.9718791246414185, (501.24078369140625, 661.564208984375, 118.43223571777344, 113.27860260009766))","('dice', 0.950055718421936, (494.7724914550781, 79.08524322509766, 61.35751724243164, 108.64680480957031))","('key', 0.8991231322288513, (781.6516723632812, 87.24551391601562, 125.10082244873047, 60.1765022277832))","('face', 0.8735159635543823, (351.2131042480469, 329.7113342285156, 85.041015625, 92.5880126953125))"
"('map', 0.9954785108566284, (1124.0186767578125, 149.80726623535156, 197.45919799804688, 210.1005401611328))","('ball', 0.9743282794952393, (500.1997375488281, 661.0563354492188, 116.58900451660156, 112.63054656982422))","('dice', 0.9092505574226379, (494.6737976074219, 79.8183822631836, 63.52195739746094, 105.70333862304688))","('key', 0.8920825123786926, (781.1370239257812, 87.3011474609375, 126.32078552246094, 59.48994827270508))","('face', 0.7974627017974854, (349.84185791015625, 329.6556396484375, 83.64085388183594, 95.00086212158203))"
"('map', 0.9947194457054138, (1123.2093505859375, 149.6436309814453, 194.920654296875, 210.35716247558594))","('ball', 0.9816591143608093, (500.78594970703125, 661.3343505859375, 117.12393188476562, 112.82319641113281))","('key', 0.912323534488678, (780.843017578125, 87.52613067626953, 125.39897155761719, 59.127952575683594))","('dice', 0.892448902130127, (488.7456970214844, 79.72744750976562, 61.92940139770508, 110.85730743408203))","('face', 0.8411717414855957, (350.69036865234375, 329.7659606933594, 85.207275390625, 92.6614990234375))"
"('map', 0.9964744448661804, (1124.7679443359375, 148.71258544921875, 195.68356323242188, 210.87136840820312))","('ball', 0.9909763932228088, (500.5688781738281, 661.0775146484375, 115.656982421875, 113.513916015625))","('dice', 0.9394577741622925, (494.6172790527344, 79.3067855834961, 62.56768798828125, 107.06689453125))","('face', 0.8913125991821289, (351.40509033203125, 329.335205078125, 84.9580078125, 94.12788391113281))","('key', 0.8824933767318726, (781.625732421875, 87.4644775390625, 126.52140808105469, 60.87097930908203))"
"('map', 0.9952227473258972, (1124.0068359375, 147.19174194335938, 195.63577270507812, 210.45989990234375))","('ball', 0.9877071380615234, (500.53533935546875, 660.8706665039062, 116.71003723144531, 116.46144104003906))","('dice', 0.9515718221664429, (494.63885498046875, 78.93618774414062, 62.90464401245117, 107.78813934326172))","('key', 0.8994184136390686, (781.4521484375, 86.46127319335938, 130.0842742919922, 61.54341506958008))","('face', 0.8867221474647522, (351.2634582519531, 329.1048889160156, 82.50511169433594, 98.96027374267578))"
"('map', 0.9962131977081299, (1124.363525390625, 147.02699279785156, 194.96824645996094, 212.26596069335938))","('ball', 0.9936836957931519, (501.3124084472656, 660.4088745117188, 115.78942108154297, 117.13153839111328))","('dice', 0.9429054260253906, (494.6606140136719, 78.43131256103516, 60.850311279296875, 109.17859649658203))","('face', 0.9350528717041016, (351.3708801269531, 328.7728271484375, 84.21458435058594, 97.67610931396484))","('key', 0.8897641897201538, (781.7645874023438, 86.07041931152344, 126.60637664794922, 59.20017623901367))"
"('map', 0.9947905540466309, (1123.80859375, 146.7201385498047, 192.83798217773438, 211.4384307861328))","('ball', 0.9896286725997925, (502.15289306640625, 660.5632934570312, 117.55004119873047, 116.77462768554688))","('dice', 0.9699802994728088, (494.8561096191406, 78.10944366455078, 61.68796157836914, 111.39993286132812))","('face', 0.9157553911209106, (351.6488037109375, 327.4468078613281, 86.40130615234375, 94.28672790527344))","('key', 0.8759316205978394, (781.5210571289062, 85.5564193725586, 126.83841705322266, 59.79573059082031))"
"('map', 0.9940938353538513, (1124.5509033203125, 147.0941925048828, 193.68728637695312, 209.94671630859375))","('ball', 0.9899444580078125, (502.15289306640625, 660.3103637695312, 116.50541687011719, 114.97823333740234))","('dice', 0.9745707511901855, (495.22344970703125, 78.28219604492188, 60.112022399902344, 109.927490234375))","('face', 0.9181410074234009, (352.0340270996094, 327.62042236328125, 84.792236328125, 93.46131896972656))","('key', 0.8587284684181213, (781.3611450195312, 85.11597442626953, 126.72234344482422, 59.72278594970703))"
"('map', 0.9937644004821777, (1124.0186767578125, 146.364501953125, 192.79090881347656, 209.74179077148438))","('ball', 0.9923908710479736, (502.8310546875, 660.4677734375, 116.78841400146484, 116.29096984863281))","('dice', 0.9788472652435303, (495.3214111328125, 77.93186950683594, 61.23779296875, 110.061767578125))","('face', 0.913327157497406, (352.2016906738281, 326.635986328125, 84.05025482177734, 96.20874786376953))","('key', 0.8910090923309326, (782.0144653320312, 85.01856994628906, 128.1300506591797, 59.142391204833984))"
"('map', 0.9953910112380981, (1124.84423828125, 146.88612365722656, 193.63999938964844, 208.97508239746094))","('ball', 0.9897872805595398, (502.1374816894531, 660.4918212890625, 116.40057373046875, 116.68912506103516))","('dice', 0.9690436720848083, (495.3771667480469, 78.10546875, 61.29762649536133, 110.80319213867188))","('face', 0.9001211524009705, (352.65081787109375, 326.9295959472656, 84.99950408935547, 94.26946258544922))","('key', 0.8713263869285583, (781.5997314453125, 84.98706817626953, 125.53680419921875, 58.83994674682617))"
"('map', 0.9952896237373352, (1124.9793701171875, 147.36184692382812, 194.30299377441406, 209.28143310546875))","('ball', 0.986721396446228, (500.7654113769531, 660.3175048828125, 115.63227844238281, 117.43218231201172))","('dice', 0.9721517562866211, (495.11297607421875, 77.9236831665039, 61.6578483581543, 111.79498291015625))","('face', 0.9291368126869202, (351.767333984375, 327.3798828125, 85.12409973144531, 93.55262756347656))","('key', 0.8908364772796631, (781.1591186523438, 84.98014068603516, 126.35163116455078, 59.649925231933594))"
"('map', 0.9962985515594482, (1124.0302734375, 146.65542602539062, 193.78189086914062, 210.45989990234375))","('ball', 0.9880801439285278, (499.88153076171875, 660.4815063476562, 116.19294738769531, 118.41101837158203))","('dice', 0.9515331387519836, (494.99151611328125, 78.36676788330078, 62.78190612792969, 107.72237396240234))","('face', 0.9169290661811829, (351.31414794921875, 328.19439697265625, 87.03645324707031, 97.80435943603516))","('key', 0.8018238544464111, (779.951904296875, 85.43569946289062, 129.0719451904297, 60.412025451660156))"
"('map', 0.993919849395752, (1123.1397705078125, 147.24041748046875, 193.07351684570312, 207.2982177734375))","('ball', 0.992151141166687, (499.0065002441406, 660.5020751953125, 116.88111877441406, 118.38211822509766))","('dice', 0.9367797374725342, (494.7181701660156, 78.23555755615234, 61.989906311035156, 107.85395050048828))","('key', 0.9054445624351501, (782.7206420898438, 85.04942321777344, 116.94764709472656, 49.942081451416016))","('face', 0.9014970660209656, (351.9726867675781, 328.6907043457031, 85.14488983154297, 92.85240173339844))"
"('map', 0.9893762469291687, (1121.42333984375, 146.28680419921875, 194.6353302001953, 213.2528839111328))","('ball', 0.9847471117973328, (497.94940185546875, 661.3455810546875, 115.77351379394531, 115.72453308105469))","('dice', 0.9656100869178772, (488.33135986328125, 78.89128112792969, 59.93617248535156, 115.32965850830078))","('key', 0.9442587494850159, (782.0655517578125, 85.3271255493164, 116.94764709472656, 50.70069885253906))","('face', 0.9144994616508484, (350.70074462890625, 328.8415222167969, 87.1640396118164, 94.27090454101562))"
"('map', 0.9913080930709839, (1121.5147705078125, 147.45872497558594, 193.59274291992188, 214.45372009277344))","('dice', 0.9725620150566101, (487.12042236328125, 78.47270202636719, 62.080780029296875, 112.0272216796875))","('ball', 0.9691898822784424, (495.87823486328125, 660.7940063476562, 113.5147705078125, 113.513916015625))","('key', 0.924248993396759, (778.386474609375, 86.20330047607422, 127.03985595703125, 61.88996505737305))","('face', 0.6882924437522888, (349.5309753417969, 328.9639587402344, 82.94944763183594, 96.20580291748047))"
"('map', 0.9971115589141846, (1121.2520751953125, 147.69383239746094, 193.63999938964844, 213.46124267578125))","('dice', 0.9820120334625244, (485.2129821777344, 79.27166748046875, 64.83810424804688, 110.11551666259766))","('ball', 0.9387685656547546, (495.1756286621094, 661.4891967773438, 117.87334442138672, 114.47407531738281))","('key', 0.9092883467674255, (773.8900756835938, 86.96002197265625, 127.97373962402344, 61.52839279174805))","('face', 0.6213780045509338, (347.5906677246094, 335.28558349609375, 85.87555694580078, 95.27377319335938))","('cards', 0.364755243062973, (772.5588989257812, 591.3104858398438, 115.46830749511719, 118.17997741699219))"
"('map', 0.9912163019180298, (1118.7845458984375, 149.8297576904297, 191.43075561523438, 208.21119689941406))","('dice', 0.990182638168335, (480.6838684082031, 79.5929183959961, 62.84324645996094, 109.79338073730469))","('face', 0.9530259966850281, (341.9032287597656, 336.50750732421875, 85.37385559082031, 94.80247497558594))","('key', 0.951385498046875, (769.6259155273438, 87.49703216552734, 127.48259735107422, 63.01826095581055))","('ball', 0.9447757005691528, (484.54180908203125, 662.0281982421875, 114.32437133789062, 114.5859146118164))"
"('map', 0.9956419467926025, (1114.583984375, 149.55862426757812, 193.97122192382812, 208.66920471191406))","('dice', 0.9905927777290344, (475.6402893066406, 79.66075134277344, 63.33612823486328, 107.48594665527344))","('ball', 0.9682509303092957, (482.30474853515625, 662.4513549804688, 121.04483795166016, 112.12298583984375))","('key', 0.9602724313735962, (765.7978515625, 87.63662719726562, 127.34261322021484, 61.54341506958008))","('face', 0.9359559416770935, (340.14166259765625, 336.8302917480469, 91.13551330566406, 88.97039031982422))","('cards', 0.43643951416015625, (765.744384765625, 593.42236328125, 111.64537048339844, 110.38468170166016))"
"('map', 0.9953998327255249, (1110.457275390625, 150.6546630859375, 193.59274291992188, 212.36964416503906))","('dice', 0.9829580783843994, (470.6829833984375, 80.59318542480469, 63.92646026611328, 111.06047821044922))","('ball', 0.977960467338562, (479.583740234375, 666.1857299804688, 125.48318481445312, 110.92498779296875))","('key', 0.9062924385070801, (761.1734008789062, 89.86408996582031, 123.6509017944336, 64.2141342163086))","('face', 0.8572098016738892, (335.3316650390625, 337.33544921875, 91.04655456542969, 87.93653869628906))","('cards', 0.2761300504207611, (757.98681640625, 592.500244140625, 114.38893127441406, 112.41078186035156))"
"('map', 0.9960175156593323, (1106.9974365234375, 151.7052764892578, 191.57102966308594, 209.5370635986328))","('dice', 0.9672228097915649, (465.4412536621094, 85.5213623046875, 63.27431106567383, 111.141845703125))","('key', 0.9417623281478882, (754.9636840820312, 91.1490249633789, 123.88507843017578, 62.95674514770508))","('ball', 0.9387857913970947, (473.4469909667969, 667.7908935546875, 122.1134033203125, 108.633544921875))","('face', 0.9108167290687561, (329.59942626953125, 338.7652282714844, 86.0854721069336, 91.724609375))"
"('map', 0.9987857341766357, (1103.05810546875, 152.6539306640625, 195.34942626953125, 212.6809539794922))","('ball', 0.9819397330284119, (463.8104248046875, 669.1639404296875, 116.77415466308594, 105.66462707519531))","('dice', 0.9809394478797913, (459.97247314453125, 86.47289276123047, 66.0201416015625, 110.22310638427734))","('key', 0.8848906755447388, (750.51220703125, 94.46177673339844, 125.07791137695312, 62.77257537841797))","('face', 0.8474252820014954, (318.48370361328125, 341.10406494140625, 83.88626098632812, 97.0876693725586))"
"('map', 0.9987855553627014, (1096.337158203125, 155.89944458007812, 191.2906036376953, 212.21414184570312))","('ball', 0.9854347705841064, (454.24432373046875, 670.5199584960938, 114.94445037841797, 102.82078552246094))","('dice', 0.9850190281867981, (453.8940734863281, 89.91928100585938, 66.05238342285156, 113.08517456054688))","('face', 0.8683445453643799, (308.73675537109375, 342.22845458984375, 83.70213317871094, 97.2270278930664))","('key', 0.8120129108428955, (742.570556640625, 95.71873474121094, 124.55986785888672, 63.8389778137207))"
"('map', 0.9989717602729797, (1088.478515625, 155.96456909179688, 202.09246826171875, 210.81988525390625))","('ball', 0.955761730670929, (447.2825622558594, 671.4426879882812, 109.50517272949219, 98.65571594238281))","('dice', 0.927841067314148, (446.8942565917969, 91.7215805053711, 61.92940139770508, 115.10462951660156))","('face', 0.8572575449943542, (301.21435546875, 346.83514404296875, 79.1895751953125, 89.01656341552734))","('key', 0.7839388847351074, (729.807861328125, 98.05744934082031, 133.13662719726562, 61.78428649902344))"
"('map', 0.9967778325080872, (1075.4658203125, 160.45492553710938, 206.07839965820312, 202.74349975585938))","('ball', 0.9916334748268127, (429.5062561035156, 673.347412109375, 120.1688461303711, 97.47064208984375))","('dice', 0.9818592071533203, (431.6427917480469, 96.94171905517578, 63.05841064453125, 112.93343353271484))","('face', 0.8835991621017456, (289.90960693359375, 349.74468994140625, 82.68659973144531, 89.7722396850586))","('key', 0.849163830280304, (719.9856567382812, 101.53699493408203, 135.56378173828125, 63.156883239746094))"
"('map', 0.9985828399658203, (1066.90625, 160.86085510253906, 199.83558654785156, 211.85179138183594))","('ball', 0.9871217012405396, (411.0846252441406, 674.4678344726562, 120.70545959472656, 95.8424301147461))","('dice', 0.9787261486053467, (417.25457763671875, 100.4918441772461, 62.81256866455078, 110.35774230957031))","('face', 0.8883333206176758, (274.02008056640625, 351.3876953125, 84.46166229248047, 89.53147888183594))","('key', 0.7578151226043701, (707.7188720703125, 104.29447937011719, 119.07967376708984, 49.4205322265625))"
"('map', 0.9985451698303223, (1054.6265869140625, 170.07386779785156, 197.65213012695312, 202.150390625))","('dice', 0.9835135340690613, (404.5238952636719, 102.03768157958984, 60.082679748535156, 113.11278533935547))","('ball', 0.9735033512115479, (399.8590087890625, 675.0579223632812, 109.44503784179688, 89.61074829101562))","('face', 0.8327146768569946, (257.0453796386719, 352.14715576171875, 85.85459899902344, 93.50802612304688))","('key', 0.577389121055603, (693.74072265625, 107.4294204711914, 112.85252380371094, 50.11613845825195))"
"('map', 0.9989298582077026, (1039.2713623046875, 171.4788055419922, 200.9608612060547, 205.18345642089844))","('ball', 0.9865109324455261, (381.0113220214844, 677.0545043945312, 116.71715545654297, 88.19454956054688))","('dice', 0.8370023965835571, (396.84332275390625, 104.61168670654297, 59.556922912597656, 115.1186752319336))","('key', 0.819449245929718, (679.3322143554688, 112.99531555175781, 121.75485229492188, 49.46881866455078))","('face', 0.6175557971000671, (249.26861572265625, 355.3279113769531, 77.46854400634766, 98.07635498046875))"
"('map', 0.9992731809616089, (1026.271240234375, 171.43197631835938, 195.9225616455078, 212.52523803710938))","('ball', 0.9867112040519714, (368.92913818359375, 678.2650756835938, 111.79879760742188, 84.769287109375))","('dice', 0.9658553600311279, (378.4608154296875, 106.08953857421875, 60.55391311645508, 109.927490234375))","('key', 0.8377664685249329, (663.9002075195312, 114.2090835571289, 129.08770751953125, 61.2436408996582))","('face', 0.8282855749130249, (233.58590698242188, 357.089111328125, 80.61355590820312, 94.85456085205078))"
"('map', 0.9995501637458801, (1016.605712890625, 172.3224334716797, 201.15721130371094, 218.6300506591797))","('ball', 0.9842703342437744, (356.719482421875, 679.4884033203125, 111.73741149902344, 85.52283477783203))","('dice', 0.962053120136261, (364.6549072265625, 106.89940643310547, 62.56768798828125, 110.08863830566406))","('key', 0.8502018451690674, (652.400634765625, 116.82025909423828, 122.20286560058594, 61.93531036376953))","('face', 0.8391504287719727, (221.59628295898438, 357.04815673828125, 80.39735412597656, 97.69100952148438))"
"('map', 0.9989804029464722, (1004.534423828125, 175.6926727294922, 193.02639770507812, 216.3468780517578))","('dice', 0.9672181606292725, (356.2272644042969, 107.91883850097656, 61.23779296875, 111.25044250488281))","('ball', 0.9321345090866089, (351.9178771972656, 680.5615844726562, 104.52565002441406, 78.06453704833984))","('key', 0.7168976664543152, (644.4920654296875, 120.09230041503906, 125.16956329345703, 64.05754852294922))","('face', 0.657448410987854, (210.1614532470703, 363.014404296875, 79.84963989257812, 96.01808166503906))"
"('map', 0.998725175857544, (992.464599609375, 180.66317749023438, 197.8935546875, 225.84564208984375))","('ball', 0.9709761142730713, (331.4630126953125, 682.9215698242188, 105.63519287109375, 75.45060729980469))","('dice', 0.8325105905532837, (348.7687683105469, 115.07447814941406, 63.49094772338867, 111.65859985351562))","('key', 0.7938297390937805, (626.2607421875, 124.70586395263672, 132.3426513671875, 62.634796142578125))","('face', 0.742344856262207, (201.4874267578125, 365.8098449707031, 77.35514831542969, 96.60592651367188))"
"('map', 0.9989014863967896, (979.50634765625, 190.23837280273438, 207.84686279296875, 214.82054138183594))","('dice', 0.9824607968330383, (334.3611145019531, 119.41389465332031, 63.584022521972656, 113.95819854736328))","('ball', 0.9696598649024963, (317.8711242675781, 686.0277709960938, 107.91937255859375, 72.48046875))","('face', 0.9311654567718506, (192.3854217529297, 372.11541748046875, 82.84825134277344, 89.0219955444336))","('key', 0.8691920042037964, (614.8661499023438, 129.38787841796875, 130.29086303710938, 64.04191589355469))"
"('map', 0.9996165633201599, (969.9303588867188, 199.18588256835938, 196.4014892578125, 200.96937561035156))","('dice', 0.9916476607322693, (322.72393798828125, 124.92575073242188, 61.267704010009766, 114.26465606689453))","('ball', 0.9891371130943298, (305.09210205078125, 686.362548828125, 112.29933166503906, 68.84127044677734))","('face', 0.8973100781440735, (178.9515380859375, 375.0459899902344, 78.70771026611328, 88.05201721191406))","('key', 0.8139805793762207, (604.7968139648438, 141.18484497070312, 126.84616088867188, 63.605621337890625))","('cards', 0.6546009182929993, (576.2079467773438, 646.7229614257812, 108.38143920898438, 115.34374237060547))"
"('map', 0.9991914629936218, (961.9147338867188, 206.7430877685547, 197.5556640625, 211.49005126953125))","('dice', 0.9893760085105896, (314.51153564453125, 128.96603393554688, 60.43575668334961, 112.12298583984375))","('key', 0.9200672507286072, (597.5990600585938, 145.6673126220703, 125.69781494140625, 64.33967590332031))","('cards', 0.8943712115287781, (562.780517578125, 648.0599975585938, 115.93085479736328, 115.85173034667969))","('face', 0.8610361218452454, (168.04879760742188, 375.28717041015625, 76.49127197265625, 90.75840759277344))","('ball', 0.7453571557998657, (289.3542785644531, 686.1875, 108.11056518554688, 70.4050064086914))"
"('map', 0.9991483092308044, (954.2625732421875, 214.15188598632812, 197.7969512939453, 206.99478149414062))","('dice', 0.9867801070213318, (307.3113098144531, 130.85894775390625, 61.6578483581543, 114.76789093017578))","('ball', 0.873622477054596, (276.2276306152344, 688.3160400390625, 107.45271301269531, 69.70378112792969))","('key', 0.8018072843551636, (583.873779296875, 147.911865234375, 127.8956527709961, 63.59009552001953))","('face', 0.7975157499313354, (157.7078094482422, 375.44329833984375, 74.24656677246094, 90.97332000732422))","('cards', 0.29931357502937317, (550.1685791015625, 652.1910400390625, 130.22726440429688, 108.15719604492188))"
"('map', 0.9987459778785706, (941.5682983398438, 218.00125122070312, 196.68939208984375, 212.00701904296875))","('dice', 0.9777313470840454, (300.63848876953125, 131.69476318359375, 60.76123809814453, 112.01354217529297))","('ball', 0.9387871623039246, (264.61138916015625, 686.5740356445312, 109.95726013183594, 71.44392395019531))","('key', 0.8854217529296875, (577.9158935546875, 151.45211791992188, 126.58319091796875, 62.0412483215332))","('face', 0.8145943880081177, (151.3610382080078, 374.0707702636719, 72.63296508789062, 96.88345336914062))","('cards', 0.43465596437454224, (535.6817016601562, 653.1786499023438, 123.62071990966797, 114.71186828613281))"
"('map', 0.9989796280860901, (928.3032836914062, 224.3348388671875, 194.82550048828125, 213.77415466308594))","('ball', 0.9840288162231445, (255.25234985351562, 686.9760131835938, 110.56629943847656, 68.13898468017578))","('key', 0.9489194750785828, (566.0894165039062, 151.89102172851562, 127.3892593383789, 63.7610969543457))","('dice', 0.9433992505073547, (289.6969909667969, 127.47109985351562, 62.78190612792969, 113.70807647705078))","('face', 0.9082598686218262, (141.5421142578125, 372.424072265625, 76.02583312988281, 88.91881561279297))","('cards', 0.7289297580718994, (527.2559204101562, 652.3980712890625, 134.6073760986328, 110.42511749267578))"
"('map', 0.9991526007652283, (922.262451171875, 225.0782928466797, 198.95933532714844, 209.43478393554688))","('dice', 0.9855442643165588, (280.5969543457031, 127.7129135131836, 62.05047607421875, 112.4656753540039))","('key', 0.9411129355430603, (557.1375732421875, 150.4647979736328, 119.51055908203125, 64.37109375))","('face', 0.7800414562225342, (132.49188232421875, 370.454345703125, 66.34257507324219, 74.7845687866211))","('ball', 0.7655526995658875, (240.1852569580078, 685.903564453125, 97.02508544921875, 73.54102325439453))","('cards', 0.2538937032222748, (507.05621337890625, 648.3226928710938, 130.8966522216797, 108.66006469726562))"
"('map', 0.9995510578155518, (908.2332763671875, 224.66867065429688, 197.17018127441406, 213.61764526367188))","('dice', 0.9807332754135132, (269.6214599609375, 126.23584747314453, 61.56759262084961, 110.45207977294922))","('key', 0.9433203935623169, (547.2389526367188, 150.83377075195312, 123.43223571777344, 65.44867706298828))","('ball', 0.916986882686615, (231.5122833251953, 685.3442993164062, 100.05613708496094, 74.00028991699219))","('face', 0.46691620349884033, (123.4051513671875, 368.0406494140625, 63.64545822143555, 77.30933380126953))"
"('map', 0.9996790885925293, (899.742431640625, 225.4941864013672, 205.7516326904297, 212.6809539794922))","('dice', 0.9934993982315063, (260.25506591796875, 124.42182922363281, 59.41169738769531, 112.287353515625))","('ball', 0.9422739148139954, (220.63702392578125, 684.1266479492188, 99.48371887207031, 76.20964050292969))","('key', 0.9009771347045898, (533.7149658203125, 150.42579650878906, 129.68789672851562, 63.14146423339844))","('cards', 0.7112854719161987, (483.0606689453125, 650.6213989257812, 128.09877014160156, 118.57012939453125))"
"('map', 0.9988983273506165, (892.1526489257812, 226.76089477539062, 211.7135467529297, 207.6020965576172))","('dice', 0.9785614013671875, (254.59107971191406, 123.08052062988281, 58.604957580566406, 111.64496612548828))","('ball', 0.9692001938819885, (210.61521911621094, 682.9911499023438, 103.40251922607422, 73.22750091552734))","('key', 0.920343279838562, (525.02685546875, 151.97303771972656, 131.3287811279297, 65.33692169189453))","('cards', 0.7100623846054077, (470.4132385253906, 649.3680419921875, 133.331787109375, 114.93614196777344))","('face', 0.4347776472568512, (106.57608795166016, 363.8247985839844, 71.83935546875, 95.42945861816406))"
"('map', 0.9971227049827576, (877.2445068359375, 230.2300567626953, 207.3653564453125, 212.162353515625))","('key', 0.9650358557701111, (515.4217529296875, 150.03343200683594, 128.71006774902344, 66.36582946777344))","('ball', 0.9341323375701904, (205.11068725585938, 681.0426635742188, 102.06069946289062, 73.01327514648438))","('dice', 0.885093629360199, (242.3041534423828, 120.74602508544922, 58.00709533691406, 114.73988342285156))","('cards', 0.5733016133308411, (457.46478271484375, 647.1693725585938, 125.07028198242188, 113.27860260009766))"
"('map', 0.9982356429100037, (869.0794677734375, 227.6643829345703, 194.49282836914062, 212.52523803710938))","('dice', 0.9875864386558533, (235.77212524414062, 120.27129364013672, 62.84324645996094, 114.1391830444336))","('key', 0.9345734715461731, (505.9131164550781, 150.3735809326172, 122.49409484863281, 63.90134811401367))","('ball', 0.7819358706474304, (203.0607452392578, 682.6961059570312, 99.7512435913086, 75.2298812866211))","('cards', 0.67696213722229, (451.74188232421875, 647.332275390625, 128.02061462402344, 115.03438568115234))","('face', 0.3684713840484619, (88.29782104492188, 364.6246337890625, 60.61241912841797, 76.89521026611328))"
