"('ball', 0.9359833002090454, (1198.798828125, 542.9478149414062, 103.91498565673828, 130.38287353515625))","('cards', 0.39677461981773376, (422.3330993652344, 503.2527160644531, 139.30474853515625, 120.96776580810547))"
"('ball', 0.8786949515342712, (1195.052734375, 543.6223754882812, 102.99938201904297, 126.3097152709961))"
"('ball', 0.8591344356536865, (1193.0552978515625, 543.552978515625, 100.82856750488281, 119.73371124267578))"
"('ball', 0.8591091632843018, (1190.4715576171875, 544.6109008789062, 99.19269561767578, 122.33394622802734))"
"('ball', 0.9082314968109131, (1188.24853515625, 544.3201293945312, 95.59083557128906, 119.41259002685547))"
"('ball', 0.8168015480041504, (1187.423583984375, 546.0946044921875, 94.6272201538086, 116.36197662353516))","('cards', 0.29445695877075195, (410.8773498535156, 517.6282348632812, 146.47207641601562, 113.11278533935547))"
"('ball', 0.8411803245544434, (1185.397216796875, 546.5361938476562, 95.92984008789062, 119.82144165039062))"
"('ball', 0.5572669506072998, (1184.5411376953125, 545.9326782226562, 99.61739349365234, 113.73584747314453))"
"('ball', 0.7711124420166016, (1177.320068359375, 546.9132080078125, 101.46444702148438, 112.4931411743164))"
"('ball', 0.8024975061416626, (1176.6514892578125, 546.64599609375, 100.00118255615234, 112.36962127685547))"
"('ball', 0.8000252842903137, (1173.9560546875, 548.6888427734375, 99.73907470703125, 113.513916015625))"
"('ball', 0.8025221824645996, (1165.0322265625, 560.8507690429688, 106.68160247802734, 122.423583984375))"
"('ball', 0.87702476978302, (1160.5274658203125, 563.06689453125, 103.51617431640625, 117.89179992675781))"
"('ball', 0.9001518487930298, (1151.38623046875, 566.3312377929688, 99.04750061035156, 116.84591674804688))"
"('ball', 0.6503217816352844, (1144.4117431640625, 570.6223754882812, 98.55300903320312, 121.6192398071289))"
"('ball', 0.3530176877975464, (1137.9493408203125, 572.5094604492188, 96.8948974609375, 111.78134155273438))"
"('ball', 0.5841021537780762, (1121.5120849609375, 589.036865234375, 111.39862823486328, 116.60369110107422))"
"('ball', 0.7872398495674133, (1107.7843017578125, 596.2996826171875, 107.76469421386719, 114.76789093017578))"
"('ball', 0.6609996557235718, (1095.154296875, 601.50634765625, 100.14166259765625, 114.36233520507812))"
"('face', 0.4646476209163666, (627.5400390625, 428.3360290527344, 24.613649368286133, 26.571548461914062))","('ball', 0.28057438135147095, (1079.376953125, 623.5325317382812, 109.82478332519531, 108.09120178222656))"
"('ball', 0.8049873113632202, (1076.25634765625, 625.9666137695312, 106.12633514404297, 106.32450103759766))","('face', 0.2521895468235016, (617.2308959960938, 452.3702087402344, 31.56792449951172, 29.195606231689453))"
"('ball', 0.8049873113632202, (1069.4005126953125, 629.5973510742188, 105.7384033203125, 106.54537963867188))","('face', 0.4032873213291168, (601.8511352539062, 475.95587158203125, 26.287593841552734, 28.94719696044922))"
"('ball', 0.7483116388320923, (1062.3975830078125, 633.3336181640625, 99.2774887084961, 104.85513305664062))","('face', 0.43370991945266724, (602.09619140625, 479.295654296875, 28.40458869934082, 23.49802017211914))","('map', 0.3827049136161804, (1247.4324951171875, 94.58309936523438, 61.35751724243164, 163.7764892578125))"
"('ball', 0.7393824458122253, (1050.904541015625, 645.7047729492188, 105.99686431884766, 105.60015869140625))"
"('ball', 0.8433517813682556, (1045.5274658203125, 648.9578857421875, 101.9735336303711, 106.91017150878906))","('map', 0.6297012567520142, (1242.66064453125, 93.71067810058594, 63.86405944824219, 191.38063049316406))","('face', 0.25806984305381775, (585.6801147460938, 504.53131103515625, 24.202489852905273, 19.696945190429688))"
"('ball', 0.8914114236831665, (1043.2528076171875, 651.4075317382812, 99.49586486816406, 106.01346588134766))","('map', 0.736262321472168, (1240.81591796875, 97.43270111083984, 65.82701110839844, 185.31141662597656))"
"('ball', 0.9001594185829163, (1041.8619384765625, 654.0396118164062, 99.61739349365234, 104.29983520507812))","('map', 0.41749846935272217, (1239.36474609375, 101.23104095458984, 67.51979064941406, 189.89129638671875))"
"('ball', 0.7872389554977417, (1042.331298828125, 658.2496948242188, 95.9766845703125, 99.1718978881836))","('map', 0.5030426979064941, (1239.8460693359375, 120.30485534667969, 64.3963851928711, 187.77066040039062))"
"('ball', 0.7765700221061707, (1042.750732421875, 661.2138061523438, 93.90229034423828, 96.41741943359375))","('map', 0.652749240398407, (1241.196044921875, 125.5792007446289, 65.53836059570312, 186.21847534179688))"
"('ball', 0.7209149599075317, (1040.998046875, 670.763916015625, 100.19668579101562, 93.62725067138672))","('key', 0.6102181077003479, (979.0371704101562, 8.85134220123291, 119.7502212524414, 16.850446701049805))","('map', 0.47262799739837646, (1241.4224853515625, 127.055908203125, 66.86363220214844, 179.7854766845703))"
"('ball', 0.7627383470535278, (1041.8095703125, 670.1824951171875, 97.25038146972656, 91.09833526611328))","('key', 0.722183883190155, (980.2689208984375, 14.021173477172852, 119.72098541259766, 25.593692779541016))","('dice', 0.3641033470630646, (696.3045654296875, 2.9754419326782227, 72.5380859375, 5.331212997436523))"
"('key', 0.8860008120536804, (988.8453369140625, 17.05339241027832, 103.96461486816406, 37.48945617675781))","('dice', 0.7307765483856201, (697.5650024414062, 5.891207695007324, 63.20708465576172, 10.478860855102539))","('ball', 0.6644930839538574, (1042.9736328125, 670.349365234375, 99.44729614257812, 90.24470520019531))"
