"('ball', 0.9387332797050476, (451.70709228515625, 687.555419921875, 162.526123046875, 64.38681030273438))","('key', 0.9339490532875061, (1063.4488525390625, 42.38523864746094, 100.4466552734375, 53.22475814819336))","('face', 0.6605252027511597, (646.1115112304688, 292.4013671875, 98.26470184326172, 104.9255599975586))","('dice', 0.6513827443122864, (783.7033081054688, 23.487077713012695, 66.32638549804688, 55.61589431762695))"
"('ball', 0.9606626629829407, (449.5693359375, 687.43505859375, 157.0648956298828, 66.25251007080078))","('dice', 0.8614381551742554, (781.8024291992188, 24.386770248413086, 68.20663452148438, 54.82721710205078))","('key', 0.8492841720581055, (1055.3746337890625, 41.510520935058594, 118.87399291992188, 66.07482147216797))","('face', 0.42095986008644104, (636.5398559570312, 290.9372253417969, 108.04789733886719, 92.11383056640625))"
"('key', 0.867003321647644, (1053.2015380859375, 40.55241012573242, 103.78709411621094, 55.351749420166016))","('ball', 0.8647245764732361, (447.64935302734375, 688.5818481445312, 159.85020446777344, 65.09809112548828))","('dice', 0.8266751766204834, (776.2877807617188, 24.33525848388672, 65.51365661621094, 55.405826568603516))","('face', 0.5314652919769287, (632.0014038085938, 294.6266174316406, 105.01163482666016, 92.39747619628906))"
"('key', 0.8963404893875122, (1049.0572509765625, 41.581207275390625, 101.18505859375, 53.05609893798828))","('dice', 0.7520452737808228, (769.7091674804688, 25.626249313354492, 64.71089172363281, 60.09109115600586))","('ball', 0.7512173056602478, (436.9634704589844, 688.4541015625, 171.32684326171875, 64.38681030273438))","('face', 0.6016412973403931, (628.60009765625, 294.8438415527344, 102.86117553710938, 100.08401489257812))"
"('dice', 0.8705745339393616, (762.7474365234375, 30.496692657470703, 59.07838439941406, 62.4695930480957))","('key', 0.8212035298347473, (1045.28955078125, 41.652854919433594, 96.21025848388672, 54.1091423034668))","('face', 0.646442711353302, (621.33203125, 295.6988830566406, 101.36540222167969, 111.04692077636719))","('ball', 0.6251537799835205, (433.99737548828125, 688.5723876953125, 180.25173950195312, 62.23847198486328))"
"('dice', 0.918491005897522, (757.1813354492188, 31.876018524169922, 59.367557525634766, 63.99787139892578))","('ball', 0.8464306592941284, (430.1628112792969, 698.8642578125, 158.02476501464844, 38.14496612548828))","('key', 0.6042632460594177, (1039.9495849609375, 42.69963455200195, 99.75017547607422, 53.38092041015625))","('face', 0.5377597212791443, (614.6392211914062, 299.595947265625, 99.59307861328125, 115.14678192138672))"
"('dice', 0.9136921167373657, (751.4273071289062, 34.10337448120117, 60.597625732421875, 66.0455093383789))","('ball', 0.8902896046638489, (425.4655456542969, 699.604248046875, 160.04373168945312, 38.210208892822266))","('key', 0.6828511357307434, (1037.2213134765625, 45.730064392089844, 119.33561706542969, 68.45579528808594))","('face', 0.6644412279129028, (608.3980712890625, 312.2778015136719, 98.73363494873047, 101.9521484375))"
"('dice', 0.9658836722373962, (747.0117797851562, 34.4563102722168, 63.35091018676758, 73.73307037353516))","('ball', 0.9296665787696838, (421.030517578125, 698.6995239257812, 157.9476318359375, 41.42871856689453))","('key', 0.8626747727394104, (1026.688720703125, 45.68313217163086, 96.38658142089844, 52.855709075927734))","('face', 0.254545122385025, (605.2966918945312, 312.1619873046875, 94.99757385253906, 104.22982788085938))"
"('dice', 0.9532629251480103, (744.3541259765625, 34.03148651123047, 59.745601654052734, 81.73471069335938))","('ball', 0.9339297413825989, (411.9245910644531, 698.2685546875, 152.7893829345703, 42.49797821044922))","('key', 0.8281721472740173, (1025.5555419921875, 49.70407485961914, 122.48663330078125, 67.0334701538086))"
"('dice', 0.9566304087638855, (743.2089233398438, 34.5364990234375, 60.79025650024414, 81.6549301147461))","('ball', 0.9266557693481445, (411.19378662109375, 698.68994140625, 157.8705291748047, 39.567771911621094))","('key', 0.9102703332901001, (1023.75732421875, 51.018924713134766, 124.31682586669922, 64.79682159423828))","('face', 0.3114243149757385, (598.3806762695312, 313.0954284667969, 89.25286102294922, 105.13069152832031))"
